,season,round,driver,driver_points,driver_wins,driver_standings_pos
8054,1977,4,brambilla,0.0,0,15
8055,1977,4,hoffmann,0.0,0,16
8056,1977,4,laffite,0.0,0,17
8057,1977,4,henton,0.0,0,18
8058,1977,4,binder,0.0,0,19
8059,1977,4,lunger,0.0,0,20
8060,1977,4,perkins,0.0,0,21
8061,1977,4,ian_scheckter,0.0,0,22
8062,1977,4,pryce,0.0,0,23
8063,1977,4,ribeiro,0.0,0,24
8064,1977,4,peterson,0.0,0,25
8065,1977,4,stuck,0.0,0,26
8066,1977,4,jones,0.0,0,27
8067,1977,4,hayje,0.0,0,28
8068,1977,5,scheckter,23.0,1,1
8069,1977,5,mario_andretti,20.0,2,2
8070,1977,5,reutemann,19.0,1,3
8071,1977,5,lauda,19.0,1,4
8072,1977,5,hunt,9.0,0,5
8073,1977,5,emerson_fittipaldi,8.0,0,6
8074,1977,5,depailler,7.0,0,7
8075,1977,5,pace,6.0,0,8
8076,1977,5,mass,5.0,0,9
8077,1977,5,nilsson,4.0,0,10
8078,1977,5,regazzoni,1.0,0,11
8079,1977,5,watson,1.0,0,12
8080,1977,5,stuck,1.0,0,13
8081,1977,5,zorzi,1.0,0,14
8082,1977,5,jarier,1.0,0,15
8083,1977,5,brambilla,0.0,0,16
8084,1977,5,laffite,0.0,0,17
8085,1977,5,hoffmann,0.0,0,18
8086,1977,5,peterson,0.0,0,19
8087,1977,5,binder,0.0,0,20
8088,1977,5,lunger,0.0,0,21
8089,1977,5,henton,0.0,0,22
8090,1977,5,ian_scheckter,0.0,0,23
8091,1977,5,neve,0.0,0,24
8092,1977,5,villota,0.0,0,25
8093,1977,5,perkins,0.0,0,26
8094,1977,5,pryce,0.0,0,27
8095,1977,5,ribeiro,0.0,0,28
8096,1977,5,jones,0.0,0,29
8097,1977,5,keegan,0.0,0,30
8098,1977,6,scheckter,32.0,2,1
8099,1977,6,lauda,25.0,1,2
8100,1977,6,reutemann,23.0,1,3
8101,1977,6,mario_andretti,22.0,2,4
8102,1977,6,hunt,9.0,0,5
8103,1977,6,emerson_fittipaldi,8.0,0,6
8104,1977,6,mass,8.0,0,7
8105,1977,6,depailler,7.0,0,8
8106,1977,6,pace,6.0,0,9
8107,1977,6,nilsson,4.0,0,10
8108,1977,6,regazzoni,1.0,0,11
8109,1977,6,jarier,1.0,0,12
8110,1977,6,watson,1.0,0,13
8111,1977,6,stuck,1.0,0,14
8112,1977,6,jones,1.0,0,15
8113,1977,6,zorzi,1.0,0,16
8114,1977,6,brambilla,0.0,0,17
8115,1977,6,laffite,0.0,0,18
8116,1977,6,hoffmann,0.0,0,19
8117,1977,6,peterson,0.0,0,20
8118,1977,6,binder,0.0,0,21
8119,1977,6,patrese,0.0,0,22
8120,1977,6,lunger,0.0,0,23
8121,1977,6,henton,0.0,0,24
8122,1977,6,ickx,0.0,0,25
8123,1977,6,ian_scheckter,0.0,0,26
8124,1977,6,keegan,0.0,0,27
8125,1977,6,neve,0.0,0,28
8126,1977,6,villota,0.0,0,29
8127,1977,6,perkins,0.0,0,30
8128,1977,7,scheckter,32.0,2,1
8129,1977,7,lauda,31.0,1,2
8130,1977,7,reutemann,23.0,1,3
8131,1977,7,mario_andretti,22.0,2,4
8132,1977,7,nilsson,13.0,1,5
8133,1977,7,hunt,9.0,0,6
8134,1977,7,emerson_fittipaldi,8.0,0,7
8135,1977,7,mass,8.0,0,8
8136,1977,7,depailler,7.0,0,9
8137,1977,7,pace,6.0,0,10
8138,1977,7,peterson,4.0,0,11
8139,1977,7,brambilla,3.0,0,12
8140,1977,7,jones,3.0,0,13
8141,1977,7,stuck,2.0,0,14
8142,1977,7,regazzoni,1.0,0,15
8143,1977,7,jarier,1.0,0,16
8144,1977,7,watson,1.0,0,17
8145,1977,7,zorzi,1.0,0,18
8146,1977,7,laffite,0.0,0,19
8147,1977,7,hoffmann,0.0,0,20
8148,1977,7,binder,0.0,0,21
8149,1977,7,ertl,0.0,0,22
8150,1977,7,patrese,0.0,0,23
8151,1977,7,neve,0.0,0,24
8152,1977,7,lunger,0.0,0,25
8153,1977,7,henton,0.0,0,26
8154,1977,7,ickx,0.0,0,27
8155,1977,7,ian_scheckter,0.0,0,28
8156,1977,7,perkins,0.0,0,29
8157,1977,7,keegan,0.0,0,30
8158,1977,8,scheckter,32.0,2,1
8159,1977,8,lauda,31.0,1,2
8160,1977,8,reutemann,27.0,1,3
8161,1977,8,mario_andretti,23.0,2,4
8162,1977,8,mass,14.0,0,5
8163,1977,8,nilsson,13.0,1,6
8164,1977,8,depailler,10.0,0,7
8165,1977,8,laffite,9.0,1,8
8166,1977,8,hunt,9.0,0,9
8167,1977,8,emerson_fittipaldi,8.0,0,10
8168,1977,8,pace,6.0,0,11
8169,1977,8,peterson,4.0,0,12
8170,1977,8,brambilla,3.0,0,13
8171,1977,8,jones,3.0,0,14
8172,1977,8,watson,3.0,0,15
8173,1977,8,stuck,2.0,0,16
8174,1977,8,regazzoni,1.0,0,17
8175,1977,8,jarier,1.0,0,18
8176,1977,8,zorzi,1.0,0,19
8177,1977,8,hoffmann,0.0,0,20
8178,1977,8,binder,0.0,0,21
8179,1977,8,ertl,0.0,0,22
8180,1977,8,patrese,0.0,0,23
8181,1977,8,oliver,0.0,0,24
8182,1977,8,lunger,0.0,0,25
8183,1977,8,neve,0.0,0,26
8184,1977,8,henton,0.0,0,27
8185,1977,8,ickx,0.0,0,28
8186,1977,8,ian_scheckter,0.0,0,29
8187,1977,8,keegan,0.0,0,30
8188,1977,9,lauda,33.0,1,1
8189,1977,9,mario_andretti,32.0,3,2
8190,1977,9,scheckter,32.0,2,3
8191,1977,9,reutemann,28.0,1,4
8192,1977,9,nilsson,16.0,1,5
8193,1977,9,mass,14.0,0,6
8194,1977,9,hunt,13.0,0,7
8195,1977,9,depailler,10.0,0,8
8196,1977,9,laffite,9.0,1,9
8197,1977,9,watson,9.0,0,10
8198,1977,9,emerson_fittipaldi,8.0,0,11
8199,1977,9,pace,6.0,0,12
8200,1977,9,peterson,4.0,0,13
8201,1977,9,brambilla,3.0,0,14
8202,1977,9,jones,3.0,0,15
8203,1977,9,stuck,2.0,0,16
8204,1977,9,regazzoni,1.0,0,17
8205,1977,9,jarier,1.0,0,18
8206,1977,9,zorzi,1.0,0,19
8207,1977,9,hoffmann,0.0,0,20
8208,1977,9,binder,0.0,0,21
8209,1977,9,ertl,0.0,0,22
8210,1977,9,patrese,0.0,0,23
8211,1977,9,oliver,0.0,0,24
8212,1977,9,lunger,0.0,0,25
8213,1977,9,keegan,0.0,0,26
8214,1977,9,neve,0.0,0,27
8215,1977,9,henton,0.0,0,28
8216,1977,9,ickx,0.0,0,29
8217,1977,9,ian_scheckter,0.0,0,30
8218,1977,10,lauda,39.0,1,1
8219,1977,10,mario_andretti,32.0,3,2
8220,1977,10,scheckter,32.0,2,3
8221,1977,10,reutemann,28.0,1,4
8222,1977,10,hunt,22.0,1,5
8223,1977,10,nilsson,20.0,1,6
8224,1977,10,mass,17.0,0,7
8225,1977,10,laffite,10.0,1,8
8226,1977,10,depailler,10.0,0,9
8227,1977,10,watson,9.0,0,10
8228,1977,10,emerson_fittipaldi,8.0,0,11
8229,1977,10,pace,6.0,0,12
8230,1977,10,peterson,4.0,0,13
8231,1977,10,stuck,4.0,0,14
8232,1977,10,brambilla,3.0,0,15
8233,1977,10,jones,3.0,0,16
8234,1977,10,regazzoni,1.0,0,17
8235,1977,10,jarier,1.0,0,18
8236,1977,10,zorzi,1.0,0,19
8237,1977,10,hoffmann,0.0,0,20
8238,1977,10,binder,0.0,0,21
8239,1977,10,ertl,0.0,0,22
8240,1977,10,patrese,0.0,0,23
8241,1977,10,oliver,0.0,0,24
8242,1977,10,neve,0.0,0,25
8243,1977,10,lunger,0.0,0,26
8244,1977,10,keegan,0.0,0,27
8245,1977,10,henton,0.0,0,28
8246,1977,10,ickx,0.0,0,29
8247,1977,10,ian_scheckter,0.0,0,30
8248,1977,11,lauda,48.0,2,1
8249,1977,11,scheckter,38.0,2,2
8250,1977,11,mario_andretti,32.0,3,3
8251,1977,11,reutemann,31.0,1,4
8252,1977,11,hunt,22.0,1,5
8253,1977,11,nilsson,20.0,1,6
8254,1977,11,mass,17.0,0,7
8255,1977,11,laffite,10.0,1,8
8256,1977,11,depailler,10.0,0,9
8257,1977,11,watson,9.0,0,10
8258,1977,11,stuck,8.0,0,11
8259,1977,11,emerson_fittipaldi,8.0,0,12
8260,1977,11,pace,6.0,0,13
8261,1977,11,brambilla,5.0,0,14
8262,1977,11,peterson,4.0,0,15
8263,1977,11,jones,3.0,0,16
8264,1977,11,regazzoni,1.0,0,17
8265,1977,11,jarier,1.0,0,18
8266,1977,11,zorzi,1.0,0,19
8267,1977,11,tambay,1.0,0,20
8268,1977,11,schuppan,0.0,0,21
8269,1977,11,hoffmann,0.0,0,22
8270,1977,11,ribeiro,0.0,0,23
8271,1977,11,patrese,0.0,0,24
8272,1977,11,binder,0.0,0,25
8273,1977,11,ertl,0.0,0,26
8274,1977,11,oliver,0.0,0,27
8275,1977,11,neve,0.0,0,28
8276,1977,11,lunger,0.0,0,29
8277,1977,11,keegan,0.0,0,30
8278,1977,12,lauda,54.0,2,1
8279,1977,12,scheckter,38.0,2,2
8280,1977,12,reutemann,34.0,1,3
8281,1977,12,mario_andretti,32.0,3,4
8282,1977,12,hunt,22.0,1,5
8283,1977,12,nilsson,20.0,1,6
8284,1977,12,mass,18.0,0,7
8285,1977,12,jones,12.0,1,8
8286,1977,12,stuck,12.0,0,9
8287,1977,12,laffite,10.0,1,10
8288,1977,12,depailler,10.0,0,11
8289,1977,12,watson,9.0,0,12
8290,1977,12,emerson_fittipaldi,8.0,0,13
8291,1977,12,pace,6.0,0,14
8292,1977,12,peterson,6.0,0,15
8293,1977,12,brambilla,5.0,0,16
8294,1977,12,regazzoni,1.0,0,17
8295,1977,12,jarier,1.0,0,18
8296,1977,12,zorzi,1.0,0,19
8297,1977,12,tambay,1.0,0,20
8298,1977,12,keegan,0.0,0,21
8299,1977,12,schuppan,0.0,0,22
8300,1977,12,hoffmann,0.0,0,23
8301,1977,12,ribeiro,0.0,0,24
8302,1977,12,neve,0.0,0,25
8303,1977,12,patrese,0.0,0,26
8304,1977,12,binder,0.0,0,27
8305,1977,12,ertl,0.0,0,28
8306,1977,12,oliver,0.0,0,29
8307,1977,12,lunger,0.0,0,30
8308,1977,13,lauda,63.0,3,1
8309,1977,13,scheckter,42.0,2,2
8310,1977,13,reutemann,35.0,1,3
8311,1977,13,mario_andretti,32.0,3,4
8312,1977,13,hunt,22.0,1,5
8313,1977,13,nilsson,20.0,1,6
8314,1977,13,mass,18.0,0,7
8315,1977,13,laffite,16.0,1,8
8316,1977,13,jones,12.0,1,9
8317,1977,13,stuck,12.0,0,10
8318,1977,13,emerson_fittipaldi,11.0,0,11
8319,1977,13,depailler,10.0,0,12
8320,1977,13,watson,9.0,0,13
8321,1977,13,pace,6.0,0,14
8322,1977,13,peterson,6.0,0,15
8323,1977,13,brambilla,5.0,0,16
8324,1977,13,tambay,3.0,0,17
8325,1977,13,regazzoni,1.0,0,18
8326,1977,13,jarier,1.0,0,19
8327,1977,13,zorzi,1.0,0,20
8328,1977,13,keegan,0.0,0,21
8329,1977,13,schuppan,0.0,0,22
8330,1977,13,hoffmann,0.0,0,23
8331,1977,13,binder,0.0,0,24
8332,1977,13,ribeiro,0.0,0,25
8333,1977,13,lunger,0.0,0,26
8334,1977,13,neve,0.0,0,27
8335,1977,13,patrese,0.0,0,28
8336,1977,13,ertl,0.0,0,29
8337,1977,13,oliver,0.0,0,30
8338,1977,14,lauda,69.0,3,1
8339,1977,14,scheckter,42.0,2,2
8340,1977,14,mario_andretti,41.0,4,3
8341,1977,14,reutemann,35.0,1,4
8342,1977,14,hunt,22.0,1,5
8343,1977,14,mass,21.0,0,6
8344,1977,14,nilsson,20.0,1,7
8345,1977,14,laffite,16.0,1,8
8346,1977,14,jones,16.0,1,9
8347,1977,14,stuck,12.0,0,10
8348,1977,14,emerson_fittipaldi,11.0,0,11
8349,1977,14,depailler,10.0,0,12
8350,1977,14,watson,9.0,0,13
8351,1977,14,peterson,7.0,0,14
8352,1977,14,pace,6.0,0,15
8353,1977,14,brambilla,5.0,0,16
8354,1977,14,regazzoni,3.0,0,17
8355,1977,14,tambay,3.0,0,18
8356,1977,14,jarier,1.0,0,19
8357,1977,14,zorzi,1.0,0,20
8358,1977,14,neve,0.0,0,21
8359,1977,14,keegan,0.0,0,22
8360,1977,14,schuppan,0.0,0,23
8361,1977,14,hoffmann,0.0,0,24
8362,1977,14,binder,0.0,0,25
8363,1977,14,ribeiro,0.0,0,26
8364,1977,14,lunger,0.0,0,27
8365,1977,14,patrese,0.0,0,28
8366,1977,14,ertl,0.0,0,29
8367,1977,14,oliver,0.0,0,30
8368,1977,15,lauda,72.0,3,1
8369,1977,15,mario_andretti,47.0,4,2
8370,1977,15,scheckter,46.0,2,3
8371,1977,15,reutemann,36.0,1,4
8372,1977,15,hunt,31.0,2,5
8373,1977,15,mass,21.0,0,6
8374,1977,15,nilsson,20.0,1,7
8375,1977,15,laffite,16.0,1,8
8376,1977,15,jones,16.0,1,9
8377,1977,15,stuck,12.0,0,10
8378,1977,15,emerson_fittipaldi,11.0,0,11
8379,1977,15,depailler,10.0,0,12
8380,1977,15,watson,9.0,0,13
8381,1977,15,peterson,7.0,0,14
8382,1977,15,pace,6.0,0,15
8383,1977,15,brambilla,5.0,0,16
8384,1977,15,regazzoni,5.0,0,17
8385,1977,15,tambay,3.0,0,18
8386,1977,15,jarier,1.0,0,19
8387,1977,15,zorzi,1.0,0,20
8388,1977,15,keegan,0.0,0,21
8389,1977,15,neve,0.0,0,22
8390,1977,15,schuppan,0.0,0,23
8391,1977,15,hoffmann,0.0,0,24
8392,1977,15,binder,0.0,0,25
8393,1977,15,ribeiro,0.0,0,26
8394,1977,15,lunger,0.0,0,27
8395,1977,15,patrese,0.0,0,28
8396,1977,15,ertl,0.0,0,29
8397,1977,15,oliver,0.0,0,30
8398,1977,16,lauda,72.0,3,1
8399,1977,16,scheckter,55.0,3,2
8400,1977,16,mario_andretti,47.0,4,3
8401,1977,16,reutemann,36.0,1,4
8402,1977,16,hunt,31.0,2,5
8403,1977,16,mass,25.0,0,6
8404,1977,16,nilsson,20.0,1,7
8405,1977,16,jones,19.0,1,8
8406,1977,16,laffite,16.0,1,9
8407,1977,16,depailler,16.0,0,10
8408,1977,16,stuck,12.0,0,11
8409,1977,16,emerson_fittipaldi,11.0,0,12
8410,1977,16,watson,9.0,0,13
8411,1977,16,peterson,7.0,0,14
8412,1977,16,pace,6.0,0,15
8413,1977,16,brambilla,6.0,0,16
8414,1977,16,regazzoni,5.0,0,17
8415,1977,16,tambay,5.0,0,18
8416,1977,16,jarier,1.0,0,19
8417,1977,16,zorzi,1.0,0,20
8418,1977,16,keegan,0.0,0,21
8419,1977,16,neve,0.0,0,22
8420,1977,16,schuppan,0.0,0,23
8421,1977,16,hoffmann,0.0,0,24
8422,1977,16,ongais,0.0,0,25
8423,1977,16,ribeiro,0.0,0,26
8424,1977,16,binder,0.0,0,27
8425,1977,16,lunger,0.0,0,28
8426,1977,16,patrese,0.0,0,29
8427,1977,16,ertl,0.0,0,30
8428,1977,17,lauda,72.0,3,1
8429,1977,17,scheckter,55.0,3,2
8430,1977,17,mario_andretti,47.0,4,3
8431,1977,17,reutemann,42.0,1,4
8432,1977,17,hunt,40.0,3,5
8433,1977,17,mass,25.0,0,6
8434,1977,17,jones,22.0,1,7
8435,1977,17,nilsson,20.0,1,8
8436,1977,17,depailler,20.0,0,9
8437,1977,17,laffite,18.0,1,10
8438,1977,17,stuck,12.0,0,11
8439,1977,17,emerson_fittipaldi,11.0,0,12
8440,1977,17,watson,9.0,0,13
8441,1977,17,peterson,7.0,0,14
8442,1977,17,pace,6.0,0,15
8443,1977,17,brambilla,6.0,0,16
8444,1977,17,regazzoni,5.0,0,17
8445,1977,17,tambay,5.0,0,18
8446,1977,17,jarier,1.0,0,19
8447,1977,17,patrese,1.0,0,20
8448,1977,17,zorzi,1.0,0,21
8449,1977,17,keegan,0.0,0,22
8450,1977,17,neve,0.0,0,23
8451,1977,17,schuppan,0.0,0,24
8452,1977,17,hoffmann,0.0,0,25
8453,1977,17,ongais,0.0,0,26
8454,1977,17,ribeiro,0.0,0,27
8455,1977,17,binder,0.0,0,28
8456,1977,17,lunger,0.0,0,29
8457,1977,17,ertl,0.0,0,30
8458,1978,1,mario_andretti,9.0,1,1
8459,1978,1,lauda,6.0,0,2
8460,1978,1,depailler,4.0,0,3
8461,1978,1,hunt,3.0,0,4
8462,1978,1,peterson,2.0,0,5
8463,1978,1,tambay,1.0,0,6
8464,1978,1,reutemann,0.0,0,7
8465,1978,1,gilles_villeneuve,0.0,0,8
8466,1978,1,emerson_fittipaldi,0.0,0,9
8467,1978,1,scheckter,0.0,0,10
8468,1978,1,mass,0.0,0,11
8469,1978,1,jarier,0.0,0,12
8470,1978,1,lunger,0.0,0,13
8471,1978,1,pironi,0.0,0,14
8472,1978,1,regazzoni,0.0,0,15
8473,1978,1,laffite,0.0,0,16
8474,1978,1,stuck,0.0,0,17
8475,1978,1,brambilla,0.0,0,18
8476,1978,1,watson,0.0,0,19
8477,1978,1,jones,0.0,0,20
8478,1978,1,ongais,0.0,0,21
8479,1978,1,leoni,0.0,0,22
8480,1978,1,merzario,0.0,0,23
8481,1978,1,keegan,0.0,0,24
8482,1978,1,rebaque,0.0,0,25
8483,1978,1,cheever,0.0,0,26
8484,1978,1,galica,0.0,0,27
8485,1978,2,mario_andretti,12.0,1,1
8486,1978,2,lauda,10.0,0,2
8487,1978,2,reutemann,9.0,1,3
8488,1978,2,emerson_fittipaldi,6.0,0,4
8489,1978,2,depailler,4.0,0,5
8490,1978,2,hunt,3.0,0,6
8491,1978,2,regazzoni,2.0,0,7
8492,1978,2,peterson,2.0,0,8
8493,1978,2,pironi,1.0,0,9
8494,1978,2,tambay,1.0,0,10
8495,1978,2,mass,0.0,0,11
8496,1978,2,gilles_villeneuve,0.0,0,12
8497,1978,2,watson,0.0,0,13
8498,1978,2,laffite,0.0,0,14
8499,1978,2,scheckter,0.0,0,15
8500,1978,2,patrese,0.0,0,16
8501,1978,2,jones,0.0,0,17
8502,1978,2,jarier,0.0,0,18
8503,1978,2,lunger,0.0,0,19
8504,1978,2,stuck,0.0,0,20
8505,1978,2,brambilla,0.0,0,21
8506,1978,2,rebaque,0.0,0,22
8507,1978,2,ongais,0.0,0,23
8508,1978,2,leoni,0.0,0,24
8509,1978,2,keegan,0.0,0,25
8510,1978,2,merzario,0.0,0,26
8511,1978,2,cheever,0.0,0,27
8512,1978,2,galica,0.0,0,28
8513,1978,3,mario_andretti,12.0,1,1
8514,1978,3,peterson,11.0,1,2
8515,1978,3,lauda,10.0,0,3
8516,1978,3,depailler,10.0,0,4
8517,1978,3,reutemann,9.0,1,5
8518,1978,3,emerson_fittipaldi,6.0,0,6
8519,1978,3,watson,4.0,0,7
8520,1978,3,jones,3.0,0,8
8521,1978,3,hunt,3.0,0,9
8522,1978,3,laffite,2.0,0,10
8523,1978,3,regazzoni,2.0,0,11
8524,1978,3,pironi,2.0,0,12
8525,1978,3,tambay,1.0,0,13
8526,1978,3,mass,0.0,0,14
8527,1978,3,jarier,0.0,0,15
8528,1978,3,gilles_villeneuve,0.0,0,16
8529,1978,3,stommelen,0.0,0,17
8530,1978,3,rebaque,0.0,0,18
8531,1978,3,patrese,0.0,0,19
8532,1978,3,scheckter,0.0,0,20
8533,1978,3,lunger,0.0,0,21
8534,1978,3,brambilla,0.0,0,22
8535,1978,3,stuck,0.0,0,23
8536,1978,3,ongais,0.0,0,24
8537,1978,3,keegan,0.0,0,25
8538,1978,3,merzario,0.0,0,26
8539,1978,3,leoni,0.0,0,27
8540,1978,3,jabouille,0.0,0,28
8541,1978,3,keke_rosberg,0.0,0,29
8542,1978,3,cheever,0.0,0,30
8543,1978,4,reutemann,18.0,2,1
8544,1978,4,mario_andretti,18.0,1,2
8545,1978,4,peterson,14.0,1,3
8546,1978,4,depailler,14.0,0,4
8547,1978,4,lauda,10.0,0,5
8548,1978,4,emerson_fittipaldi,6.0,0,6
8549,1978,4,watson,4.0,0,7
8550,1978,4,laffite,4.0,0,8
8551,1978,4,jones,3.0,0,9
8552,1978,4,hunt,3.0,0,10
8553,1978,4,regazzoni,2.0,0,11
8554,1978,4,pironi,2.0,0,12
8555,1978,4,patrese,1.0,0,13
8556,1978,4,tambay,1.0,0,14
8557,1978,4,mass,0.0,0,15
8558,1978,4,jarier,0.0,0,16
8559,1978,4,gilles_villeneuve,0.0,0,17
8560,1978,4,stommelen,0.0,0,18
8561,1978,4,rebaque,0.0,0,19
8562,1978,4,scheckter,0.0,0,20
8563,1978,4,lunger,0.0,0,21
8564,1978,4,brambilla,0.0,0,22
8565,1978,4,stuck,0.0,0,23
8566,1978,4,jabouille,0.0,0,24
8567,1978,4,merzario,0.0,0,25
8568,1978,4,ongais,0.0,0,26
8569,1978,4,keegan,0.0,0,27
8570,1978,4,leoni,0.0,0,28
8571,1978,4,keke_rosberg,0.0,0,29
8572,1978,4,cheever,0.0,0,30
8573,1978,5,depailler,23.0,1,1
8574,1978,5,reutemann,18.0,2,2
8575,1978,5,mario_andretti,18.0,1,3
8576,1978,5,lauda,16.0,0,4
8577,1978,5,peterson,14.0,1,5
8578,1978,5,watson,7.0,0,6
8579,1978,5,emerson_fittipaldi,6.0,0,7
8580,1978,5,scheckter,4.0,0,8
8581,1978,5,laffite,4.0,0,9
8582,1978,5,pironi,4.0,0,10
8583,1978,5,jones,3.0,0,11
8584,1978,5,hunt,3.0,0,12
8585,1978,5,regazzoni,2.0,0,13
8586,1978,5,patrese,2.0,0,14
8587,1978,5,tambay,1.0,0,15
8588,1978,5,mass,0.0,0,16
8589,1978,5,jarier,0.0,0,17
8590,1978,5,gilles_villeneuve,0.0,0,18
8591,1978,5,stommelen,0.0,0,19
8592,1978,5,rebaque,0.0,0,20
8593,1978,5,jabouille,0.0,0,21
8594,1978,5,lunger,0.0,0,22
8595,1978,5,brambilla,0.0,0,23
8596,1978,5,stuck,0.0,0,24
8597,1978,5,ickx,0.0,0,25
8598,1978,5,keegan,0.0,0,26
8599,1978,5,merzario,0.0,0,27
8600,1978,5,ongais,0.0,0,28
8601,1978,5,leoni,0.0,0,29
8602,1978,5,keke_rosberg,0.0,0,30
8603,1978,6,mario_andretti,27.0,2,1
8604,1978,6,depailler,23.0,1,2
8605,1978,6,reutemann,22.0,2,3
8606,1978,6,peterson,20.0,1,4
8607,1978,6,lauda,16.0,0,5
8608,1978,6,watson,7.0,0,6
8609,1978,6,emerson_fittipaldi,6.0,0,7
8610,1978,6,laffite,6.0,0,8
8611,1978,6,pironi,5.0,0,9
8612,1978,6,scheckter,4.0,0,10
8613,1978,6,jones,3.0,0,11
8614,1978,6,gilles_villeneuve,3.0,0,12
8615,1978,6,hunt,3.0,0,13
8616,1978,6,regazzoni,2.0,0,14
8617,1978,6,patrese,2.0,0,15
8618,1978,6,tambay,1.0,0,16
8619,1978,6,mass,0.0,0,17
8620,1978,6,lunger,0.0,0,18
8621,1978,6,jarier,0.0,0,19
8622,1978,6,giacomelli,0.0,0,20
8623,1978,6,stommelen,0.0,0,21
8624,1978,6,arnoux,0.0,0,22
8625,1978,6,rebaque,0.0,0,23
8626,1978,6,jabouille,0.0,0,24
8627,1978,6,brambilla,0.0,0,25
8628,1978,6,ickx,0.0,0,26
8629,1978,6,stuck,0.0,0,27
8630,1978,6,keegan,0.0,0,28
8631,1978,6,merzario,0.0,0,29
8632,1978,6,ongais,0.0,0,30
8633,1978,7,mario_andretti,36.0,3,1
8634,1978,7,peterson,26.0,1,2
8635,1978,7,depailler,23.0,1,3
8636,1978,7,reutemann,22.0,2,4
8637,1978,7,lauda,16.0,0,5
8638,1978,7,laffite,10.0,0,6
8639,1978,7,watson,9.0,0,7
8640,1978,7,scheckter,7.0,0,8
8641,1978,7,emerson_fittipaldi,6.0,0,9
8642,1978,7,pironi,5.0,0,10
8643,1978,7,hunt,4.0,0,11
8644,1978,7,jones,3.0,0,12
8645,1978,7,gilles_villeneuve,3.0,0,13
8646,1978,7,regazzoni,2.0,0,14
8647,1978,7,patrese,2.0,0,15
8648,1978,7,tambay,1.0,0,16
8649,1978,7,mass,0.0,0,17
8650,1978,7,lunger,0.0,0,18
8651,1978,7,brambilla,0.0,0,19
8652,1978,7,jarier,0.0,0,20
8653,1978,7,giacomelli,0.0,0,21
8654,1978,7,stommelen,0.0,0,22
8655,1978,7,arnoux,0.0,0,23
8656,1978,7,jabouille,0.0,0,24
8657,1978,7,rebaque,0.0,0,25
8658,1978,7,keegan,0.0,0,26
8659,1978,7,ickx,0.0,0,27
8660,1978,7,stuck,0.0,0,28
8661,1978,7,merzario,0.0,0,29
8662,1978,7,ongais,0.0,0,30
8663,1978,8,mario_andretti,36.0,3,1
8664,1978,8,peterson,30.0,1,2
8665,1978,8,lauda,25.0,1,3
8666,1978,8,depailler,23.0,1,4
8667,1978,8,reutemann,22.0,2,5
8668,1978,8,laffite,10.0,0,6
8669,1978,8,watson,9.0,0,7
8670,1978,8,patrese,8.0,0,8
8671,1978,8,emerson_fittipaldi,7.0,0,9
8672,1978,8,scheckter,7.0,0,10
8673,1978,8,pironi,5.0,0,11
8674,1978,8,tambay,4.0,0,12
8675,1978,8,hunt,4.0,0,13
8676,1978,8,regazzoni,4.0,0,14
8677,1978,8,jones,3.0,0,15
8678,1978,8,gilles_villeneuve,3.0,0,16
8679,1978,8,mass,0.0,0,17
8680,1978,8,lunger,0.0,0,18
8681,1978,8,brambilla,0.0,0,19
8682,1978,8,jarier,0.0,0,20
8683,1978,8,giacomelli,0.0,0,21
8684,1978,8,stommelen,0.0,0,22
8685,1978,8,arnoux,0.0,0,23
8686,1978,8,rebaque,0.0,0,24
8687,1978,8,jabouille,0.0,0,25
8688,1978,8,stuck,0.0,0,26
8689,1978,8,keegan,0.0,0,27
8690,1978,8,ickx,0.0,0,28
8691,1978,8,keke_rosberg,0.0,0,29
8692,1978,8,merzario,0.0,0,30
8693,1978,9,mario_andretti,45.0,4,1
8694,1978,9,peterson,36.0,1,2
8695,1978,9,lauda,25.0,1,3
8696,1978,9,depailler,23.0,1,4
8697,1978,9,reutemann,22.0,2,5
8698,1978,9,watson,12.0,0,6
8699,1978,9,laffite,10.0,0,7
8700,1978,9,patrese,8.0,0,8
8701,1978,9,hunt,8.0,0,9
8702,1978,9,scheckter,8.0,0,10
8703,1978,9,emerson_fittipaldi,7.0,0,11
8704,1978,9,jones,5.0,0,12
8705,1978,9,pironi,5.0,0,13
8706,1978,9,tambay,4.0,0,14
8707,1978,9,regazzoni,4.0,0,15
8708,1978,9,gilles_villeneuve,3.0,0,16
8709,1978,9,mass,0.0,0,17
8710,1978,9,lunger,0.0,0,18
8711,1978,9,brambilla,0.0,0,19
8712,1978,9,jarier,0.0,0,20
8713,1978,9,giacomelli,0.0,0,21
8714,1978,9,stommelen,0.0,0,22
8715,1978,9,arnoux,0.0,0,23
8716,1978,9,rebaque,0.0,0,24
8717,1978,9,jabouille,0.0,0,25
8718,1978,9,stuck,0.0,0,26
8719,1978,9,keegan,0.0,0,27
8720,1978,9,ickx,0.0,0,28
8721,1978,9,keke_rosberg,0.0,0,29
8722,1978,9,merzario,0.0,0,30
8723,1978,10,mario_andretti,45.0,4,1
8724,1978,10,peterson,36.0,1,2
8725,1978,10,reutemann,31.0,3,3
8726,1978,10,lauda,31.0,1,4
8727,1978,10,depailler,26.0,1,5
8728,1978,10,watson,16.0,0,6
8729,1978,10,laffite,10.0,0,7
8730,1978,10,patrese,8.0,0,8
